id,name,cluster,accommodates,bedrooms,bathrooms,neighbourhood_cleansed,room_type,price,number_of_reviews,review_scores_rating,amenities_count,host_is_superhost
9.29579e+17,MontrÃ©al (N.o) grande chambre avec clefs privÃ©e.,5,1,1.0,1.0,MontrÃ©al-Nord,Private room,31.0,2,5.0,26,f
9.29629e+17,Romema *201* - Condo Luxe 1 bdr,5,2,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,65.0,6,5.0,18,f
9.29655e+17,Romema *501* - Condo Luxe 2bdr,5,4,2.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,,5,4.8,22,f
9.29792e+17,Mile End - Massive Artist Loft with Home Gym,1,5,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,213.0,15,4.8,37,f
9.29968e+17,Free Parking w/100 inch Projector Theater +balcony,3,2,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,144.0,240,4.73,50,
9.29996e+17,Loft near Olympic Park + Free Parking & EV Charger,5,3,1.0,1.0,Mercier-Hochelaga-Maisonneuve,Entire home/apt,59.0,0,,42,t
9.3e+17,Brand new 1 BR apt st-laurent,5,3,1.0,1.0,Saint-Laurent,Entire home/apt,68.0,3,4.67,55,f
9.30306e+17,Midtown *206* - Condo 2 bdr,5,4,2.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,75.0,3,4.67,40,f
9.30363e+17,Smart Stay: Studio with Lowest Additional Fees,3,2,1.0,1.0,Pointe-Claire,Entire home/apt,99.0,257,4.95,46,t
9.31135e+17,"Family & Friends - Plateau Mont-Royal, 2 BR/2 BTH",0,6,2.0,2.0,Le Plateau-Mont-Royal,Entire home/apt,350.0,124,4.9,72,t
9.31196e+17,Private Loft in downtown,1,2,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,88.0,0,,28,f
9.31196e+17,1BR Loft near Mcgill University,1,2,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,95.0,10,4.0,32,f
9.31339e+17,Astounding Room I - Downtown MTL,5,2,1.0,2.0,Le Sud-Ouest,Private room,74.0,92,4.67,34,f
9.31405e+17,Humble Room J - Downtown MTL,5,4,1.0,2.0,Le Sud-Ouest,Private room,116.0,136,4.76,32,f
9.31693e+17,Stylish 2-Bedroom Downtown MontrÃ©al with parking,1,4,2.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,291.0,57,4.96,55,t
9.31802e+17,Downtown Fun Loft /w parking,1,2,1.0,1.0,Ville-Marie,Entire home/apt,200.0,90,4.66,49,f
9.32026e+17,"Chic 3BR in Downtown/Gay Village, Near Metro",0,6,3.0,1.0,Ville-Marie,Entire home/apt,403.0,49,4.86,33,f
9.32042e+17,Sunny Penthouse Room | Steps to UdeM & Mount Royal,5,1,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,58.0,30,4.6,37,f
9.32042e+17,"Master Bedroom Retreat | Forest View, Metro Nearby",5,2,1.0,1.5,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,71.0,24,4.79,32,f
9.32662e+17,Appartement Ã  MontrÃ©al,1,2,1.0,1.0,Le Sud-Ouest,Entire home/apt,58.0,4,5.0,69,t
9.32751e+17,Appartement in the action,5,4,2.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,800.0,0,,14,f
9.3285e+17,Beautiful and cozy place,5,4,2.0,1.0,Saint-Laurent,Entire home/apt,120.0,0,,9,f
9.33206e+17,"HÃ¢vre de paix au cÅ“ur dâ€™HoMa, avec terrasse.",5,4,2.0,1.0,Mercier-Hochelaga-Maisonneuve,Entire home/apt,126.0,2,5.0,51,f
9.33223e+17,Domremy Familiale avec garage,0,7,4.0,2.0,Saint-LÃ©onard,Entire home/apt,,0,,41,f
9.33235e+17,Entire 2 bedroom beautiful basement appartement,5,4,2.0,1.0,Anjou,Entire home/apt,120.0,3,4.33,5,f
9.33256e+17,Amazing view downtown studio,1,2,0.0,1.0,Ville-Marie,Entire home/apt,64.0,0,,30,f
9.33379e+17,Modern Apartment*Near subway*Wi-Fi,5,4,1.0,1.0,Ahuntsic-Cartierville,Entire home/apt,95.0,62,4.9,51,t
9.33435e+17,Room in condo downtown.,1,2,3.0,1.0,Ville-Marie,Private room,206.0,0,,21,f
9.33493e+17,Warm room near snowdon subway,5,1,2.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,26.0,0,,10,f
9.33493e+17,è’™ç‰¹åˆ©å°”ç•™å­¦ç”Ÿå®¿èˆ2å·,2,2,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,35.0,1,2.0,7,f
9.33497e+17,Big apartment with terrace,0,8,4.0,2.0,Le Plateau-Mont-Royal,Entire home/apt,487.0,56,4.91,28,t
9.34042e+17,Pierce Hotel | Spacious Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,216.0,39,4.77,57,f
9.34047e+17,Sublime logement 1 chambre avec  cour arriÃ¨re,1,4,1.0,1.0,Ville-Marie,Entire home/apt,145.0,41,4.61,48,t
9.3406e+17,Pierce Hotel | Cozy Apartment with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,194.0,5,4.6,41,f
9.34083e+17,Pierce Hotel | Steps from Sainte-Catherine St.,1,2,1.0,1.0,Ville-Marie,Entire home/apt,226.0,45,4.87,53,f
9.34085e+17,Midtown *512* - Condo 2 bdr,5,4,2.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,75.0,6,5.0,19,f
9.34105e+17,Pierce Hotel | Bright Apartment with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,216.0,9,4.67,53,f
9.34113e+17,Pierce Hotel | Cozy Apartment with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,216.0,29,4.66,54,f
9.34119e+17,Pierce Hotel | Colorful Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,226.0,14,4.86,53,f
9.34128e+17,The Pierce | Cozy Studio near Sainte-Catherine St.,1,2,0.0,1.0,Ville-Marie,Entire home/apt,194.0,18,4.89,53,f
9.34168e+17,Jolie maison dans Rosemont.,5,2,1.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,221.0,17,4.94,37,t
9.3417e+17,"Private Room, Downtown Montreal",1,1,1.0,1.0,Ville-Marie,Private room,53.0,1,5.0,36,t
9.34606e+17,Completely Redone 3 Bedroom Loft,1,6,3.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,142.0,18,4.89,42,t
9.34747e+17,Midtown *601* - Condo Penthouse Luxe,5,2,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,70.0,6,4.17,40,f
9.34784e+17,Midtown *605* - LOFT + nice View,5,2,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,61.0,5,5.0,40,f
9.34809e+17,Superb furnished home,0,4,4.0,2.0,Le Plateau-Mont-Royal,Entire home/apt,388.0,0,,7,f
9.34811e+17,Lofts du Vieux-Port/Loft 600,1,2,0.0,1.0,Ville-Marie,Entire home/apt,329.0,1,5.0,32,f
9.34913e+17,"#310 Spacious, Beautiful near Marche Jean-Talon",5,4,2.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,,3,5.0,24,f
9.35336e+17,M11 | Boulevard Suites: Bright Studio in MTL 2D,1,2,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,217.0,93,4.75,34,t
9.35565e+17,RÃ©sidence Tillemont,5,4,1.0,1.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,101.0,111,4.63,29,f
9.35778e+17,Luxueux logement avec stationnement proche de tout,5,6,2.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,202.0,1,5.0,8,f
9.3585e+17,Jolie chambre Ã  Hochelaga,5,2,1.0,1.0,Mercier-Hochelaga-Maisonneuve,Private room,64.0,32,4.91,17,f
9.36024e+17,Double Bedroom Steps Downtown/HEC/Polytechnique,5,2,1.0,3.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,82.0,0,,25,f
9.36145e+17,Home of snowdon subway students,5,2,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,36.0,1,4.0,4,f
9.36167e+17,è’™ç‰¹åˆ©å°”å¤§å­¦å®¿èˆ3,5,2,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,28.0,1,5.0,5,f
9.36182e+17,Contemporary Haven in Vibrant Plateau-Mont-Royal,1,2,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,205.0,33,4.97,34,t
9.36218e+17,Awesome studio! Perfect for 2!,5,2,0.0,1.0,Ahuntsic-Cartierville,Entire home/apt,68.0,41,4.73,31,
9.36303e+17,Beautiful 4 Bedroom Home,0,8,4.0,3.0,Dorval,Entire home/apt,733.0,1,5.0,34,t
9.36802e+17,The Lovely 2 bedroom corner unit,1,4,2.0,1.0,Ville-Marie,Entire home/apt,147.0,3,5.0,40,t
9.37036e+17,Historic Griffintown apartment,1,4,1.0,1.0,Le Sud-Ouest,Entire home/apt,113.0,9,5.0,61,t
9.3714e+17,logement MontrÃ©al,5,2,1.0,1.0,Mercier-Hochelaga-Maisonneuve,Entire home/apt,158.0,46,4.67,38,f
9.37711e+17,Private room in triplex,5,2,1.0,1.0,Mercier-Hochelaga-Maisonneuve,Private room,29.0,1,5.0,31,f
9.37727e+17,Appartement chaleureux Plateau,1,4,3.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,,1,4.0,62,f
9.3832e+17,Cosy et confortable appartement,5,2,1.0,1.0,Verdun,Entire home/apt,85.0,0,,13,f
9.38416e+17,Il ne manque que vous,0,6,3.0,1.0,Mercier-Hochelaga-Maisonneuve,Entire home/apt,364.0,16,5.0,62,t
9.3894e+17,Cozy Luxury - Le Quartier,1,4,2.0,1.0,Ville-Marie,Entire home/apt,110.0,0,,56,f
9.38972e+17,Brand New Room#4 - 5 mins walking to metro station,5,1,1.0,1.0,Mercier-Hochelaga-Maisonneuve,Private room,58.0,63,4.86,36,t
9.38986e+17,The CrÃ©mazie | Wifi & AC | Modern | Near Metro,5,4,0.0,1.0,Ahuntsic-Cartierville,Entire home/apt,108.0,49,4.84,41,t
9.38995e+17,Lofts du Vieux-Port/Loft 601,1,2,0.0,1.0,Ville-Marie,Entire home/apt,329.0,8,4.63,34,f
9.39002e+17,Brand New Room#3 - 5 mins walking to metro station,5,2,1.0,1.0,Mercier-Hochelaga-Maisonneuve,Private room,61.0,40,4.9,41,t
9.3901e+17,Brand New Room#2 - 5 mins walking to metro station,5,2,1.0,1.0,Mercier-Hochelaga-Maisonneuve,Private room,71.0,36,4.92,40,t
9.39017e+17,Brand New Room#1 - 5 mins walking to metro station,5,2,1.0,1.0,Mercier-Hochelaga-Maisonneuve,Private room,66.0,31,4.97,39,t
9.39041e+17,"5 King Beds, 1 Queen, Modern Luxury, Free Parking",0,12,6.0,3.5,Pointe-Claire,Entire home/apt,647.0,43,4.95,48,
9.3906e+17,The Mixte | Free Parking | Pet Friendly | AC,0,10,4.0,2.5,Ahuntsic-Cartierville,Entire home/apt,,9,4.44,47,t
9.39184e+17,Midtown *612* - Condo 2 bdr,5,4,2.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,75.0,3,4.0,27,f
9.39763e+17,"Downtownâ€†Montreal  ,step to Universities&Malls",1,3,2.0,1.0,Ville-Marie,Entire home/apt,90.0,1,5.0,36,f
9.39967e+17,GÃ®te du passant Maria Ch1,3,2,1.0,1.0,Lachine,Private room,53.0,218,4.82,39,t
9.40112e+17,private room with a balcony,5,1,,2.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,,0,,31,f
9.40434e+17,Maison familiale confortable et bien situÃ©e,5,6,3.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,275.0,2,5.0,11,f
9.40698e+17,Luxueux condo 5 Ã©toiles,5,2,1.0,1.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,335.0,26,4.88,46,t
9.40706e+17,Stylish 2 floor modern loft LT,1,9,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,,3,5.0,7,f
9.40854e+17,Business Suite ideal for Relocation Golden Square,1,2,1.0,1.0,Ville-Marie,Entire home/apt,94.0,1,5.0,49,f
9.40866e+17,Renovated corporate suite near General Hospital,2,2,1.0,1.0,Ville-Marie,Entire home/apt,70.0,1,3.0,54,f
9.40887e+17,Bright 2BR for Relocations Business Newcomers!,1,4,2.0,1.0,Ville-Marie,Entire home/apt,,0,,48,f
9.40907e+17,Charming Studio Leisure or Business Dwntwn!,1,2,0.0,1.0,Ville-Marie,Entire home/apt,75.0,0,,47,f
9.40954e+17,Brand new 2BR perfect for Corporate travelers!,1,4,2.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,109.0,0,,45,f
9.40973e+17,Bright 2BR Relocations Business Balcony View,1,4,2.0,1.0,Ville-Marie,Entire home/apt,119.0,0,,50,f
9.40981e+17,Well located 3BR Business Relocation Leisure,5,6,3.0,1.0,Le Sud-Ouest,Entire home/apt,,0,,41,f
9.41221e+17,Spacious and bright - perfect location !,5,5,3.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,200.0,4,5.0,41,t
9.41595e+17,Maison au cÅ“ur de la petite Italie,0,6,4.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,280.0,39,4.9,45,t
9.42038e+17,Old Montreal Retreat,1,4,1.0,1.0,Ville-Marie,Entire home/apt,,8,5.0,59,t
9.42071e+17,The Unique St-Denis st.-Lâ€™Escale des Voyageur- B&B,1,2,1.0,1.0,Le Plateau-Mont-Royal,Private room,125.0,66,5.0,46,t
9.42628e+17,Wow The Unique St-Denis st-Escale desVoyageur- B&B,1,2,1.0,1.0,Le Plateau-Mont-Royal,Private room,134.0,60,5.0,49,t
9.42637e+17,"Modern Cozy Bright Apt w/2BR,Gym,Prking,DT&Airport",5,4,2.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,114.0,68,4.81,54,t
9.42646e+17,Downtown  Lively  Space /w Parking,1,2,1.0,1.0,Ville-Marie,Entire home/apt,271.0,27,4.44,92,f
9.42652e+17,"Cozy Modern Suite w/Patio, Parking, Gym,DT&Airport",5,3,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,104.0,46,4.89,52,t
9.42663e+17,"Sonder Lambert | Accessible Studio, Juliet Balcony",1,2,0.0,1.0,Ville-Marie,Entire home/apt,388.0,102,4.82,33,t
9.42663e+17,"Cozy New Condo w/2 Queens, Parking, DT&Airport",5,5,2.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,102.0,49,4.82,49,t
9.42668e+17,Sonder Lambert | Superior King Studio Apartment,3,2,0.0,1.0,Ville-Marie,Entire home/apt,308.0,501,4.87,33,t
9.4267e+17,Sonder Lambert | Queen Studio Apartment,3,2,0.0,1.0,Ville-Marie,Entire home/apt,246.0,834,4.86,33,t
9.42672e+17,Sonder Lambert | Superior King Studio w/ Balcony,1,2,0.0,1.0,Ville-Marie,Entire home/apt,359.0,88,4.75,33,t
9.42679e+17,Sonder Lambert | Superior King Studio w/ Terrace,1,2,0.0,1.0,Ville-Marie,Entire home/apt,357.0,23,5.0,33,t
9.42692e+17,#162 Modern Studio in Plateau Mont-Royal,1,2,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,62.0,2,4.5,25,f
9.42701e+17,Stunning Plateau Home,0,7,5.0,4.0,Le Plateau-Mont-Royal,Entire home/apt,472.0,1,5.0,59,f
9.42702e+17,Sonder Lambert | One-Bedroom Apartment w/ Terrace,1,2,1.0,1.5,Ville-Marie,Entire home/apt,375.0,31,4.77,33,t
9.42951e+17,Historic Haven Old Montreal,1,4,1.0,1.5,Ville-Marie,Entire home/apt,130.0,0,,58,t
9.43007e+17,"Bright Cozy Apt w/2 Queen, Parking, Gym,Airport&DT",5,5,2.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,103.0,42,4.9,51,t
9.43229e+17,"Spacious Master bedroom, penthouse view",5,1,1.0,1.5,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,72.0,6,4.83,34,f
9.43345e+17,Spacious 3BR Townhouse w Patio in MontrÃ©al,0,6,3.0,2.0,Lachine,Entire home/apt,80.0,11,4.64,50,t
9.43361e+17,Appealing 3BR -  Plateau-Mont-Royal,0,6,3.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,253.0,96,4.73,40,f
9.43369e+17,Designer Boho King Suite w/Gym*Parking*DT&Airport,5,3,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,100.0,66,4.94,49,t
9.43608e+17,Cozy-Spacious 2BDR close to DT and old port,1,4,2.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,262.0,42,4.76,42,f
9.43619e+17,Coeur de Nouveau Rosemont,5,4,2.0,1.0,Mercier-Hochelaga-Maisonneuve,Entire home/apt,100.0,1,5.0,12,t
9.43647e+17,Coeur St-Leonard(Private Room 4),5,1,1.0,1.0,Saint-LÃ©onard,Private room,40.0,0,,12,t
9.4366e+17,Luxury 2 Storey Home & Heated in-ground pool!,0,6,3.0,2.5,Rosemont-La Petite-Patrie,Entire home/apt,583.0,9,5.0,68,f
9.43753e+17,Montreal Loft | Walk to Old Port,1,4,1.0,1.0,Ville-Marie,Entire home/apt,138.0,105,4.87,26,t
9.44043e+17,Spacieuse maison 2 Ã©tages,0,6,3.0,2.0,Ahuntsic-Cartierville,Entire home/apt,,4,4.25,60,f
9.4442e+17,Charmant studio MontrÃ©alais,5,2,1.0,1.0,Ahuntsic-Cartierville,Entire home/apt,,3,5.0,15,f
9.44441e+17,"3 bedrooms, 2 baths on two floors near metro",0,6,3.0,2.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,179.0,1,5.0,35,f
9.44461e+17,Petit studio confortable,5,2,1.0,1.0,Ahuntsic-Cartierville,Entire home/apt,,2,4.5,14,f
9.44873e+17,3 Queen beds in Little Italy 2 bdrm + sofa bed,5,4,2.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,250.0,45,4.96,46,f
9.44983e+17,Fabulous condoPlateau Mont-Royal,1,6,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,53.0,2,5.0,34,f
9.45033e+17,Bed in a shared dorm - Old Mtl !,1,1,1.0,4.0,Ville-Marie,Shared room,33.0,72,4.63,31,f
9.4514e+17,Bright&Spacious 3BR - Plateau Mont-Royal,0,6,3.0,1.5,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,225.0,82,4.85,48,f
9.45505e+17,"Luxury home | rooftop, spa & parking | MontrÃ©al",0,5,2.0,3.0,Le Sud-Ouest,Entire home/apt,283.0,5,5.0,73,t
9.45584e+17,"#116 Roomy, Renovated, Cote-Des-Neiges area",5,2,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,69.0,1,5.0,12,f
9.45645e+17,Modern Studio Downtown MTL,1,2,1.0,1.0,Ville-Marie,Entire home/apt,180.0,3,4.33,48,f
9.45771e+17,Relax in Comfort â€“ Roomy & Homie 2-Bedroom Stay,5,4,2.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,193.0,21,4.76,40,t
9.45796e+17,Penthouse  Downtown PlaceDesArts,1,2,1.0,1.0,Ville-Marie,Entire home/apt,187.0,7,4.43,34,f
9.45841e+17,Design meets location to optimize your experience,5,4,1.0,1.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,185.0,48,5.0,56,t
9.45905e+17,Une rÃ©sidence pour l'expÃ©rience,1,2,1.0,1.0,Ville-Marie,Entire home/apt,120.0,1,5.0,9,f
9.45969e+17,Charming 4 bedroom house,0,5,4.0,2.0,Saint-Laurent,Entire home/apt,333.0,0,,10,f
9.46309e+17,Superbe studio tout neuf.,1,2,1.0,1.0,Ville-Marie,Private room,108.0,45,4.84,12,t
9.46323e+17,Appartement au pied du mÃ©tro,5,4,2.0,1.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,179.0,6,4.83,13,f
9.47098e+17,Sunlight Room w/Private Balcony & High Speed Wi-Fi,5,2,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,86.0,3,4.67,14,t
9.47161e+17,"Large Room w/smart TV, 1 bus to UdeM Polytechnique",2,2,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,95.0,2,3.0,35,
9.47457e+17,Spacious Studio Semi-Basement,5,2,0.0,1.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,77.0,0,,34,f
9.47749e+17,APT in Prime Location,5,3,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,193.0,1,5.0,68,f
9.47862e+17,Appartement d'artistes,5,2,1.0,1.0,Mercier-Hochelaga-Maisonneuve,Private room,41.0,3,4.33,11,f
9.47993e+17,Victorian 5BDR Getaway in Heart of MTL W/Parking,0,16,5.0,2.5,Le Plateau-Mont-Royal,Entire home/apt,967.0,36,4.92,42,f
9.48057e+17,Luxury apartment in Atwater market!,5,4,2.0,2.0,Le Sud-Ouest,Entire home/apt,231.0,0,,57,f
9.48071e+17,South Facing Sunlit Haven & Skyline Views | Room 2,1,1,1.0,1.0,Ville-Marie,Private room,54.0,4,5.0,36,t
9.48149e+17,Bright Room w/Mini Fridge & Smart TV,5,3,1.0,1.5,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,90.0,2,5.0,39,t
9.48295e+17,Appartement with gorgeous view,1,4,1.0,1.0,Ville-Marie,Entire home/apt,149.0,0,,50,f
9.48621e+17,"Perfect new one bedroom, Laurier",1,4,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,75.0,8,5.0,37,t
9.48885e+17,2beds steps Downtown/HEC/Polytec,5,2,1.0,3.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,325.0,0,,8,f
9.49333e+17,Studio apartment Plateau Montreal / Downtown,1,3,0.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,63.0,2,5.0,54,f
9.4935e+17,SÃ©jour cosy et paisible au Petit Laurier,1,4,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,68.0,5,5.0,6,f
9.49365e+17,Urban Oasis Loft: 3BR Retreat w/Cinema Experience,0,12,3.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,382.0,170,4.84,35,f
9.49365e+17,Downtown 3 BR on walking street! Sleeps 8,2,8,3.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,,5,3.8,11,f
9.49372e+17,Welcome to the city center !,1,4,2.0,1.0,Ville-Marie,Entire home/apt,273.0,95,4.87,58,t
9.49375e+17,Loft mÃ©tro Joliette,1,2,0.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,40.0,7,4.86,32,t
9.49461e+17,Downtown Prince Space,1,2,1.0,1.0,Ville-Marie,Entire home/apt,204.0,29,4.31,61,f
9.4954e+17,Lovely 1BR Condo. Bell Center!,1,2,1.0,1.0,Ville-Marie,Entire home/apt,119.0,0,,53,f
9.49902e+17,Nomade MTL | Old MTL | Sublime Apt | 1BR 1.5Bath,1,4,1.0,1.5,Ville-Marie,Entire home/apt,231.0,22,4.77,41,t
9.49981e+17,Perfect get away,5,3,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,50.0,5,5.0,42,t
9.50036e+17,Nomade | Old MTL | Luxury Apt in Heat of Old Town,1,6,1.0,1.5,Ville-Marie,Entire home/apt,298.0,63,4.92,44,t
9.50038e+17,Cozy 4BDR House in downtown,0,8,4.0,2.0,Le Sud-Ouest,Entire home/apt,325.0,8,3.88,60,f
9.50071e+17,Nomade MTL | Old MTL | Modern 2BR 1BA Apt |,1,6,2.0,1.0,Ville-Marie,Entire home/apt,373.0,52,4.92,48,t
9.5009e+17,Nomade MTL | Old MTL | Stylish 2BR 2 Bath,0,6,2.0,2.0,Ville-Marie,Entire home/apt,327.0,56,4.82,46,t
9.50195e+17,Petit studio avec balcon,5,1,1.0,1.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,55.0,3,5.0,4,t
9.50536e+17,"Grand Espace PrivÃ©, Plateau, Mtl",1,1,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,77.0,2,5.0,53,f
9.50573e+17,"Luxueux condo, loft, 50e Ã©tage",1,2,1.0,1.0,Ville-Marie,Entire home/apt,149.0,5,5.0,63,t
9.50661e+17,2 beds steps metro Cotes Des Neiges/HEC/Downtown,5,2,1.0,3.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,366.0,0,,25,f
9.50679e+17,Studio apartment in the Plateau,1,3,0.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,63.0,1,5.0,53,f
9.50689e+17,Downtown Montreal furnished studio apartment,2,3,0.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,63.0,3,3.67,54,f
9.50711e+17,Loft apartment in Old Montreal,1,3,0.0,1.0,Ville-Marie,Entire home/apt,108.0,3,4.67,56,f
9.50724e+17,"Modern apartment, 1 bedroom Old Montreal",1,4,1.0,1.0,Ville-Marie,Entire home/apt,110.0,6,4.17,55,f
9.50729e+17,Luxury 2 bedroom in Old Port,1,4,2.0,1.0,Ville-Marie,Entire home/apt,125.0,3,5.0,54,f
9.50739e+17,Montreal entire lower unit (cert. 317184),5,4,1.0,1.0,LaSalle,Entire home/apt,123.0,63,4.95,36,t
9.50779e+17,Once and ever!,1,4,1.0,1.0,Ville-Marie,Entire home/apt,227.0,0,,13,f
9.51371e+17,Regent 2 Charming Century home in NDG,5,6,3.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,285.0,2,5.0,63,t
9.51442e+17,Stunning High-Rise in the heart of the city - 2BR,2,4,2.0,2.0,Ville-Marie,Entire home/apt,150.0,1,2.0,37,t
9.51656e+17,Beautiful 2-BDR Condo-Syle Apt,1,4,2.0,1.0,Ville-Marie,Entire home/apt,150.0,3,5.0,45,t
9.51716e+17,Regent 3 Charming Heritage Home in NDG,0,7,4.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,199.0,2,5.0,66,t
9.51733e+17,3BR 2 Floor Spacious Condo In Montreal,0,6,3.0,2.0,Le Sud-Ouest,Entire home/apt,231.0,51,4.78,41,f
9.52944e+17,Chambre privÃ©e - MÃ©tro Beaubien,5,2,1.0,1.0,Rosemont-La Petite-Patrie,Private room,156.0,18,5.0,35,t
9.53122e+17,Monthly rental-Trendy apartment,5,2,1.0,1.0,Mercier-Hochelaga-Maisonneuve,Entire home/apt,116.0,5,5.0,47,t
9.53695e+17,Prime Location Antico Studio,1,3,1.0,1.0,Ville-Marie,Entire home/apt,212.0,71,4.79,45,t
9.53697e+17,Cozy Modern Home with Spacious Yard 10min downtown,1,6,2.0,1.0,Ville-Marie,Entire home/apt,245.0,1,4.0,66,f
9.53925e+17,Au cÅ“ur du parc,5,2,1.0,1.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,81.0,143,4.78,38,t
